TransactionID,ProductID,TransactionDate,Quantity,ActualCost,ModifiedDate
110766,821,2013-08-28 00:00:00,3,0,2013-08-28 00:00:00
110768,824,2013-08-28 00:00:00,4,0,2013-08-28 00:00:00
110769,826,2013-08-28 00:00:00,4,0,2013-08-28 00:00:00
110770,827,2013-08-28 00:00:00,3,0,2013-08-28 00:00:00
110772,829,2013-08-28 00:00:00,3,0,2013-08-28 00:00:00
110779,894,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110783,945,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110786,949,2013-08-28 00:00:00,7,0,2013-08-28 00:00:00
110787,950,2013-08-28 00:00:00,10,0,2013-08-28 00:00:00
110789,994,2013-08-28 00:00:00,8,0,2013-08-28 00:00:00
110790,995,2013-08-28 00:00:00,7,0,2013-08-28 00:00:00
110791,996,2013-08-28 00:00:00,3,0,2013-08-28 00:00:00
110792,3,2013-08-28 00:00:00,180,0,2013-08-28 00:00:00
110793,324,2013-08-28 00:00:00,36,0,2013-08-28 00:00:00
110794,327,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110795,328,2013-08-28 00:00:00,12,0,2013-08-28 00:00:00
110796,329,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110797,330,2013-08-28 00:00:00,6,0,2013-08-28 00:00:00
110798,398,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110799,399,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110800,400,2013-08-28 00:00:00,12,0,2013-08-28 00:00:00
110801,401,2013-08-28 00:00:00,24,0,2013-08-28 00:00:00
110802,529,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110803,532,2013-08-28 00:00:00,72,0,2013-08-28 00:00:00
110804,533,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110805,534,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110806,802,2013-08-28 00:00:00,7,0,2013-08-28 00:00:00
110807,803,2013-08-28 00:00:00,3,0,2013-08-28 00:00:00
110808,804,2013-08-28 00:00:00,8,0,2013-08-28 00:00:00
110809,316,2013-08-28 00:00:00,36,0,2013-08-28 00:00:00
110810,331,2013-08-28 00:00:00,36,0,2013-08-28 00:00:00
110811,350,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110812,531,2013-08-28 00:00:00,18,0,2013-08-28 00:00:00
110900,436,2013-08-29 00:00:00,3,41.454,2013-08-29 00:00:00
110901,437,2013-08-29 00:00:00,3,37.1805,2013-08-29 00:00:00
110902,346,2013-08-29 00:00:00,3,47.649,2013-08-29 00:00:00
110903,347,2013-08-29 00:00:00,3,43.3755,2013-08-29 00:00:00
110904,348,2013-08-29 00:00:00,3,41.2755,2013-08-29 00:00:00
110905,349,2013-08-29 00:00:00,3,45.549,2013-08-29 00:00:00
110906,931,2013-08-29 00:00:00,550,34.3455,2013-08-29 00:00:00
110907,932,2013-08-29 00:00:00,550,39.2385,2013-08-29 00:00:00
110908,347,2013-08-29 00:00:00,3,43.2705,2013-08-29 00:00:00
110909,348,2013-08-29 00:00:00,3,41.1705,2013-08-29 00:00:00
110910,349,2013-08-29 00:00:00,3,45.444,2013-08-29 00:00:00
110911,930,2013-08-29 00:00:00,550,43.0395,2013-08-29 00:00:00
110912,332,2013-08-29 00:00:00,550,10.815,2013-08-29 00:00:00
110913,907,2013-08-29 00:00:00,550,82.8345,2013-08-29 00:00:00
110914,948,2013-08-29 00:00:00,550,82.8345,2013-08-29 00:00:00
110915,325,2013-08-29 00:00:00,1250,0.21,2013-08-29 00:00:00
110916,326,2013-08-29 00:00:00,1250,0.21,2013-08-29 00:00:00
110917,320,2013-08-29 00:00:00,3,49.644,2013-08-29 00:00:00
110918,321,2013-08-29 00:00:00,3,44.3205,2013-08-29 00:00:00
110919,322,2013-08-29 00:00:00,60,28.6965,2013-08-29 00:00:00
110920,921,2013-08-29 00:00:00,550,5.586,2013-08-29 00:00:00
110921,930,2013-08-29 00:00:00,550,42.5145,2013-08-29 00:00:00
110922,952,2013-08-29 00:00:00,60,15.7395,2013-08-29 00:00:00
110923,922,2013-08-29 00:00:00,550,6.531,2013-08-29 00:00:00
110924,923,2013-08-29 00:00:00,550,6.1845,2013-08-29 00:00:00
110925,933,2013-08-29 00:00:00,550,43.4595,2013-08-29 00:00:00
110926,934,2013-08-29 00:00:00,550,37.6215,2013-08-29 00:00:00
110927,317,2013-08-29 00:00:00,550,29.5785,2013-08-29 00:00:00
110928,318,2013-08-29 00:00:00,550,36.099,2013-08-29 00:00:00
110929,319,2013-08-29 00:00:00,550,48.5835,2013-08-29 00:00:00
110930,928,2013-08-29 00:00:00,550,32.2455,2013-08-29 00:00:00
110931,929,2013-08-29 00:00:00,550,36.561,2013-08-29 00:00:00
110932,319,2013-08-29 00:00:00,550,46.4205,2013-08-29 00:00:00
110933,373,2013-08-29 00:00:00,3,41.2965,2013-08-29 00:00:00
110934,374,2013-08-29 00:00:00,3,37.023,2013-08-29 00:00:00
110954,514,2013-08-29 00:00:00,3,0,2013-08-29 00:00:00
110955,516,2013-08-29 00:00:00,5,0,2013-08-29 00:00:00
110957,518,2013-08-29 00:00:00,7,0,2013-08-29 00:00:00
110968,806,2013-08-29 00:00:00,18,0,2013-08-29 00:00:00
110970,808,2013-08-29 00:00:00,3,0,2013-08-29 00:00:00
110971,810,2013-08-29 00:00:00,5,0,2013-08-29 00:00:00
110973,812,2013-08-29 00:00:00,7,0,2013-08-29 00:00:00
110975,815,2013-08-29 00:00:00,3,0,2013-08-29 00:00:00
110976,816,2013-08-29 00:00:00,5,0,2013-08-29 00:00:00
110978,819,2013-08-29 00:00:00,7,0,2013-08-29 00:00:00
110980,821,2013-08-29 00:00:00,4,0,2013-08-29 00:00:00
110981,823,2013-08-29 00:00:00,3,0,2013-08-29 00:00:00
110982,824,2013-08-29 00:00:00,5,0,2013-08-29 00:00:00
110984,827,2013-08-29 00:00:00,7,0,2013-08-29 00:00:00
110986,829,2013-08-29 00:00:00,4,0,2013-08-29 00:00:00
110993,893,2013-08-29 00:00:00,3,0,2013-08-29 00:00:00
110994,894,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
110998,945,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
110999,947,2013-08-29 00:00:00,4,0,2013-08-29 00:00:00
111001,950,2013-08-29 00:00:00,18,0,2013-08-29 00:00:00
111003,994,2013-08-29 00:00:00,9,0,2013-08-29 00:00:00
111004,995,2013-08-29 00:00:00,9,0,2013-08-29 00:00:00
111005,996,2013-08-29 00:00:00,4,0,2013-08-29 00:00:00
111006,3,2013-08-29 00:00:00,220,0,2013-08-29 00:00:00
111007,324,2013-08-29 00:00:00,44,0,2013-08-29 00:00:00
111008,327,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
111009,328,2013-08-29 00:00:00,16,0,2013-08-29 00:00:00
111010,329,2013-08-29 00:00:00,20,0,2013-08-29 00:00:00
111011,330,2013-08-29 00:00:00,8,0,2013-08-29 00:00:00
111012,398,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
111013,399,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
111014,400,2013-08-29 00:00:00,8,0,2013-08-29 00:00:00
111015,401,2013-08-29 00:00:00,36,0,2013-08-29 00:00:00
111016,529,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
111017,532,2013-08-29 00:00:00,88,0,2013-08-29 00:00:00
111018,533,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
111019,534,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
111021,803,2013-08-29 00:00:00,9,0,2013-08-29 00:00:00
111022,804,2013-08-29 00:00:00,11,0,2013-08-29 00:00:00
111023,316,2013-08-29 00:00:00,44,0,2013-08-29 00:00:00
111024,331,2013-08-29 00:00:00,44,0,2013-08-29 00:00:00
111025,350,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
111026,531,2013-08-29 00:00:00,22,0,2013-08-29 00:00:00
111155,525,2013-08-30 00:00:00,550,2.3205,2013-08-30 00:00:00
111156,526,2013-08-30 00:00:00,550,3.6435,2013-08-30 00:00:00
111157,908,2013-08-30 00:00:00,550,21.0945,2013-08-30 00:00:00
111158,909,2013-08-30 00:00:00,550,30.4395,2013-08-30 00:00:00
111159,913,2013-08-30 00:00:00,550,40.9395,2013-08-30 00:00:00
111160,356,2013-08-30 00:00:00,60,3.6015,2013-08-30 00:00:00
111161,357,2013-08-30 00:00:00,60,3.9795,2013-08-30 00:00:00
111173,514,2013-08-30 00:00:00,3,0,2013-08-30 00:00:00
111174,516,2013-08-30 00:00:00,4,0,2013-08-30 00:00:00
111184,805,2013-08-30 00:00:00,4,0,2013-08-30 00:00:00
111185,806,2013-08-30 00:00:00,8,0,2013-08-30 00:00:00
111187,808,2013-08-30 00:00:00,3,0,2013-08-30 00:00:00
111188,810,2013-08-30 00:00:00,4,0,2013-08-30 00:00:00
111192,815,2013-08-30 00:00:00,3,0,2013-08-30 00:00:00
111193,816,2013-08-30 00:00:00,4,0,2013-08-30 00:00:00
111198,823,2013-08-30 00:00:00,3,0,2013-08-30 00:00:00
111199,824,2013-08-30 00:00:00,4,0,2013-08-30 00:00:00
111207,894,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111212,945,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111215,949,2013-08-30 00:00:00,4,0,2013-08-30 00:00:00
111216,950,2013-08-30 00:00:00,8,0,2013-08-30 00:00:00
111218,994,2013-08-30 00:00:00,7,0,2013-08-30 00:00:00
111219,995,2013-08-30 00:00:00,4,0,2013-08-30 00:00:00
111221,3,2013-08-30 00:00:00,130,0,2013-08-30 00:00:00
111222,324,2013-08-30 00:00:00,26,0,2013-08-30 00:00:00
111223,327,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111224,328,2013-08-30 00:00:00,14,0,2013-08-30 00:00:00
111225,329,2013-08-30 00:00:00,8,0,2013-08-30 00:00:00
111226,330,2013-08-30 00:00:00,4,0,2013-08-30 00:00:00
111227,398,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111228,399,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111229,400,2013-08-30 00:00:00,8,0,2013-08-30 00:00:00
111230,401,2013-08-30 00:00:00,18,0,2013-08-30 00:00:00
111231,529,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111232,532,2013-08-30 00:00:00,52,0,2013-08-30 00:00:00
111233,533,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111234,534,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111235,802,2013-08-30 00:00:00,4,0,2013-08-30 00:00:00
111236,803,2013-08-30 00:00:00,3,0,2013-08-30 00:00:00
111237,804,2013-08-30 00:00:00,6,0,2013-08-30 00:00:00
111238,316,2013-08-30 00:00:00,26,0,2013-08-30 00:00:00
111239,331,2013-08-30 00:00:00,26,0,2013-08-30 00:00:00
111240,350,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111241,531,2013-08-30 00:00:00,13,0,2013-08-30 00:00:00
111242,738,2013-08-30 00:00:00,5,249.5428,2013-08-30 00:00:00
111243,792,2013-08-30 00:00:00,5,1759.212,2013-08-30 00:00:00
111244,793,2013-08-30 00:00:00,4,1759.212,2013-08-30 00:00:00
111245,794,2013-08-30 00:00:00,4,1759.212,2013-08-30 00:00:00
111246,795,2013-08-30 00:00:00,4,1759.212,2013-08-30 00:00:00
111247,796,2013-08-30 00:00:00,5,1759.212,2013-08-30 00:00:00
111248,797,2013-08-30 00:00:00,6,806.7528,2013-08-30 00:00:00
111252,801,2013-08-30 00:00:00,6,806.7528,2013-08-30 00:00:00
111253,835,2013-08-30 00:00:00,6,440.1742,2013-08-30 00:00:00
111254,874,2013-08-30 00:00:00,8,5.8435,2013-08-30 00:00:00
111255,875,2013-08-30 00:00:00,8,5.8435,2013-08-30 00:00:00
111256,938,2013-08-30 00:00:00,5,29.9626,2013-08-30 00:00:00
111257,939,2013-08-30 00:00:00,5,45.9466,2013-08-30 00:00:00
111258,940,2013-08-30 00:00:00,4,59.9326,2013-08-30 00:00:00
111259,973,2013-08-30 00:00:00,5,1224.7128,2013-08-30 00:00:00
111263,977,2013-08-30 00:00:00,5,388.7928,2013-08-30 00:00:00
111264,997,2013-08-30 00:00:00,6,388.7928,2013-08-30 00:00:00
111265,998,2013-08-30 00:00:00,4,388.7928,2013-08-30 00:00:00
111267,707,2013-08-30 00:00:00,7,20.994,2013-08-30 00:00:00
111268,708,2013-08-30 00:00:00,4,20.994,2013-08-30 00:00:00
111269,711,2013-08-30 00:00:00,4,20.994,2013-08-30 00:00:00
111270,712,2013-08-30 00:00:00,7,5.8435,2013-08-30 00:00:00
111271,714,2013-08-30 00:00:00,5,32.4935,2013-08-30 00:00:00
111274,779,2013-08-30 00:00:00,8,1670.3928,2013-08-30 00:00:00
111275,780,2013-08-30 00:00:00,4,1670.3928,2013-08-30 00:00:00
111276,781,2013-08-30 00:00:00,4,1670.3928,2013-08-30 00:00:00
111277,782,2013-08-30 00:00:00,6,1652.3928,2013-08-30 00:00:00
111280,810,2013-08-30 00:00:00,4,88.9998,2013-08-30 00:00:00
111281,858,2013-08-30 00:00:00,3,15.9185,2013-08-30 00:00:00
111282,859,2013-08-30 00:00:00,4,15.9185,2013-08-30 00:00:00
111283,864,2013-08-30 00:00:00,11,41.275,2013-08-30 00:00:00
111284,865,2013-08-30 00:00:00,4,41.275,2013-08-30 00:00:00
111285,867,2013-08-30 00:00:00,7,45.4935,2013-08-30 00:00:00
111286,870,2013-08-30 00:00:00,6,2.994,2013-08-30 00:00:00
111289,880,2013-08-30 00:00:00,4,32.994,2013-08-30 00:00:00
111290,881,2013-08-30 00:00:00,4,35.0935,2013-08-30 00:00:00
111291,883,2013-08-30 00:00:00,5,35.0935,2013-08-30 00:00:00
111292,884,2013-08-30 00:00:00,9,35.0935,2013-08-30 00:00:00
111293,904,2013-08-30 00:00:00,4,269.4266,2013-08-30 00:00:00
111299,925,2013-08-30 00:00:00,3,184.8446,2013-08-30 00:00:00
111303,981,2013-08-30 00:00:00,4,554.0328,2013-08-30 00:00:00
111310,991,2013-08-30 00:00:00,3,388.7928,2013-08-30 00:00:00
111315,881,2013-08-30 00:00:00,5,35.0935,2013-08-30 00:00:00
111322,953,2013-08-30 00:00:00,3,874.692,2013-08-30 00:00:00
111328,963,2013-08-30 00:00:00,3,534.492,2013-08-30 00:00:00
111329,964,2013-08-30 00:00:00,3,534.492,2013-08-30 00:00:00
111335,970,2013-08-30 00:00:00,4,874.692,2013-08-30 00:00:00
111337,979,2013-08-30 00:00:00,3,534.492,2013-08-30 00:00:00
111338,994,2013-08-30 00:00:00,3,39.9526,2013-08-30 00:00:00
111343,715,2013-08-30 00:00:00,3,32.4935,2013-08-30 00:00:00
111345,864,2013-08-30 00:00:00,6,41.275,2013-08-30 00:00:00
111347,874,2013-08-30 00:00:00,4,5.8435,2013-08-30 00:00:00
111348,875,2013-08-30 00:00:00,3,5.8435,2013-08-30 00:00:00
111351,884,2013-08-30 00:00:00,5,35.0935,2013-08-30 00:00:00
111359,743,2013-08-30 00:00:00,3,998.704,2013-08-30 00:00:00
111361,780,2013-08-30 00:00:00,8,1670.3928,2013-08-30 00:00:00
111362,782,2013-08-30 00:00:00,4,1652.3928,2013-08-30 00:00:00
111363,783,2013-08-30 00:00:00,3,1652.3928,2013-08-30 00:00:00
111367,867,2013-08-30 00:00:00,6,45.4935,2013-08-30 00:00:00
111369,869,2013-08-30 00:00:00,21,45.4935,2013-08-30 00:00:00
111377,936,2013-08-30 00:00:00,4,45.9466,2013-08-30 00:00:00
111381,982,2013-08-30 00:00:00,5,554.0328,2013-08-30 00:00:00
111382,983,2013-08-30 00:00:00,3,554.0328,2013-08-30 00:00:00
111387,988,2013-08-30 00:00:00,9,406.7928,2013-08-30 00:00:00
111393,714,2013-08-30 00:00:00,3,32.4935,2013-08-30 00:00:00
111394,748,2013-08-30 00:00:00,4,1009.73,2013-08-30 00:00:00
111399,783,2013-08-30 00:00:00,8,1652.3928,2013-08-30 00:00:00
111400,784,2013-08-30 00:00:00,8,1652.3928,2013-08-30 00:00:00
111401,809,2013-08-30 00:00:00,6,45.8208,2013-08-30 00:00:00
111402,810,2013-08-30 00:00:00,5,88.9998,2013-08-30 00:00:00
111403,867,2013-08-30 00:00:00,33,45.4935,2013-08-30 00:00:00
111404,868,2013-08-30 00:00:00,3,45.4935,2013-08-30 00:00:00
111405,869,2013-08-30 00:00:00,12,45.4935,2013-08-30 00:00:00
111408,904,2013-08-30 00:00:00,7,269.4266,2013-08-30 00:00:00
111409,905,2013-08-30 00:00:00,3,269.4266,2013-08-30 00:00:00
111410,910,2013-08-30 00:00:00,3,38.9536,2013-08-30 00:00:00
111411,917,2013-08-30 00:00:00,4,195.397,2013-08-30 00:00:00
111412,918,2013-08-30 00:00:00,3,195.397,2013-08-30 00:00:00
111413,926,2013-08-30 00:00:00,3,184.8446,2013-08-30 00:00:00
111417,980,2013-08-30 00:00:00,9,554.0328,2013-08-30 00:00:00
111418,981,2013-08-30 00:00:00,5,554.0328,2013-08-30 00:00:00
111419,982,2013-08-30 00:00:00,4,554.0328,2013-08-30 00:00:00
111420,983,2013-08-30 00:00:00,3,554.0328,2013-08-30 00:00:00
111422,985,2013-08-30 00:00:00,5,406.7928,2013-08-30 00:00:00
111423,986,2013-08-30 00:00:00,5,406.7928,2013-08-30 00:00:00
111424,987,2013-08-30 00:00:00,3,406.7928,2013-08-30 00:00:00
111428,993,2013-08-30 00:00:00,4,388.7928,2013-08-30 00:00:00
111431,864,2013-08-30 00:00:00,6,41.275,2013-08-30 00:00:00
111432,876,2013-08-30 00:00:00,4,72,2013-08-30 00:00:00
111433,884,2013-08-30 00:00:00,4,35.0935,2013-08-30 00:00:00
111436,707,2013-08-30 00:00:00,9,20.994,2013-08-30 00:00:00
111437,708,2013-08-30 00:00:00,14,20.994,2013-08-30 00:00:00
111438,711,2013-08-30 00:00:00,7,20.994,2013-08-30 00:00:00
111439,712,2013-08-30 00:00:00,8,5.8435,2013-08-30 00:00:00
111440,714,2013-08-30 00:00:00,3,32.4935,2013-08-30 00:00:00
111441,715,2013-08-30 00:00:00,8,32.4935,2013-08-30 00:00:00
111442,716,2013-08-30 00:00:00,3,32.4935,2013-08-30 00:00:00
111448,798,2013-08-30 00:00:00,3,806.7528,2013-08-30 00:00:00
111452,822,2013-08-30 00:00:00,3,440.1742,2013-08-30 00:00:00
111454,836,2013-08-30 00:00:00,3,440.1742,2013-08-30 00:00:00
111456,858,2013-08-30 00:00:00,3,15.9185,2013-08-30 00:00:00
111457,859,2013-08-30 00:00:00,16,15.9185,2013-08-30 00:00:00
111459,864,2013-08-30 00:00:00,6,41.275,2013-08-30 00:00:00
111460,865,2013-08-30 00:00:00,7,41.275,2013-08-30 00:00:00
111461,870,2013-08-30 00:00:00,10,2.994,2013-08-30 00:00:00
111462,873,2013-08-30 00:00:00,5,1.374,2013-08-30 00:00:00
111464,876,2013-08-30 00:00:00,12,72,2013-08-30 00:00:00
111465,877,2013-08-30 00:00:00,12,4.77,2013-08-30 00:00:00
111466,880,2013-08-30 00:00:00,11,32.994,2013-08-30 00:00:00
111467,881,2013-08-30 00:00:00,3,35.0935,2013-08-30 00:00:00
111468,883,2013-08-30 00:00:00,15,35.0935,2013-08-30 00:00:00
111469,884,2013-08-30 00:00:00,10,35.0935,2013-08-30 00:00:00
111471,939,2013-08-30 00:00:00,5,45.9466,2013-08-30 00:00:00
111473,973,2013-08-30 00:00:00,6,1224.7128,2013-08-30 00:00:00
111474,974,2013-08-30 00:00:00,7,1224.7128,2013-08-30 00:00:00
111477,999,2013-08-30 00:00:00,6,388.7928,2013-08-30 00:00:00
111479,961,2013-08-30 00:00:00,3,534.492,2013-08-30 00:00:00
111483,717,2013-08-30 00:00:00,3,1059.31,2013-08-30 00:00:00
111485,722,2013-08-30 00:00:00,5,249.5428,2013-08-30 00:00:00
111487,793,2013-08-30 00:00:00,6,1759.212,2013-08-30 00:00:00
111488,794,2013-08-30 00:00:00,5,1759.212,2013-08-30 00:00:00
111490,797,2013-08-30 00:00:00,8,806.7528,2013-08-30 00:00:00
111491,798,2013-08-30 00:00:00,3,806.7528,2013-08-30 00:00:00
111492,799,2013-08-30 00:00:00,3,806.7528,2013-08-30 00:00:00
111493,801,2013-08-30 00:00:00,11,806.7528,2013-08-30 00:00:00
111495,822,2013-08-30 00:00:00,6,440.1742,2013-08-30 00:00:00
111496,835,2013-08-30 00:00:00,4,440.1742,2013-08-30 00:00:00
111497,836,2013-08-30 00:00:00,3,440.1742,2013-08-30 00:00:00
111498,838,2013-08-30 00:00:00,3,1059.31,2013-08-30 00:00:00
111501,875,2013-08-30 00:00:00,3,5.8435,2013-08-30 00:00:00
111502,938,2013-08-30 00:00:00,6,29.9626,2013-08-30 00:00:00
111505,973,2013-08-30 00:00:00,11,1224.7128,2013-08-30 00:00:00
111506,976,2013-08-30 00:00:00,3,1224.7128,2013-08-30 00:00:00
111507,977,2013-08-30 00:00:00,3,388.7928,2013-08-30 00:00:00
111508,998,2013-08-30 00:00:00,12,388.7928,2013-08-30 00:00:00
111516,707,2013-08-30 00:00:00,7,20.994,2013-08-30 00:00:00
111519,712,2013-08-30 00:00:00,4,5.8435,2013-08-30 00:00:00
111520,714,2013-08-30 00:00:00,3,32.4935,2013-08-30 00:00:00
111523,793,2013-08-30 00:00:00,5,1759.212,2013-08-30 00:00:00
111526,796,2013-08-30 00:00:00,4,1759.212,2013-08-30 00:00:00
111530,800,2013-08-30 00:00:00,5,806.7528,2013-08-30 00:00:00
111532,859,2013-08-30 00:00:00,4,15.9185,2013-08-30 00:00:00
111533,864,2013-08-30 00:00:00,13,41.275,2013-08-30 00:00:00
111534,865,2013-08-30 00:00:00,9,41.275,2013-08-30 00:00:00
111535,870,2013-08-30 00:00:00,5,2.994,2013-08-30 00:00:00
111537,875,2013-08-30 00:00:00,7,5.8435,2013-08-30 00:00:00
111538,876,2013-08-30 00:00:00,6,72,2013-08-30 00:00:00
111540,880,2013-08-30 00:00:00,3,32.994,2013-08-30 00:00:00
111542,883,2013-08-30 00:00:00,5,35.0935,2013-08-30 00:00:00
111543,884,2013-08-30 00:00:00,4,35.0935,2013-08-30 00:00:00
111544,939,2013-08-30 00:00:00,4,45.9466,2013-08-30 00:00:00
111547,974,2013-08-30 00:00:00,4,1224.7128,2013-08-30 00:00:00
111549,977,2013-08-30 00:00:00,3,388.7928,2013-08-30 00:00:00
111553,707,2013-08-30 00:00:00,13,20.994,2013-08-30 00:00:00
111554,708,2013-08-30 00:00:00,4,20.994,2013-08-30 00:00:00
111555,711,2013-08-30 00:00:00,10,20.994,2013-08-30 00:00:00
111556,712,2013-08-30 00:00:00,10,5.8435,2013-08-30 00:00:00
111557,714,2013-08-30 00:00:00,3,32.4935,2013-08-30 00:00:00
111558,715,2013-08-30 00:00:00,16,32.4935,2013-08-30 00:00:00
111559,716,2013-08-30 00:00:00,4,32.4935,2013-08-30 00:00:00
111560,743,2013-08-30 00:00:00,3,998.704,2013-08-30 00:00:00
111562,748,2013-08-30 00:00:00,3,1009.73,2013-08-30 00:00:00
111563,779,2013-08-30 00:00:00,3,1670.3928,2013-08-30 00:00:00
111566,782,2013-08-30 00:00:00,10,1652.3928,2013-08-30 00:00:00
111567,784,2013-08-30 00:00:00,5,1652.3928,2013-08-30 00:00:00
111569,809,2013-08-30 00:00:00,5,45.8208,2013-08-30 00:00:00
111571,859,2013-08-30 00:00:00,7,15.9185,2013-08-30 00:00:00
111572,860,2013-08-30 00:00:00,4,15.9185,2013-08-30 00:00:00
111573,864,2013-08-30 00:00:00,17,41.275,2013-08-30 00:00:00
111574,865,2013-08-30 00:00:00,9,41.275,2013-08-30 00:00:00
111575,867,2013-08-30 00:00:00,4,45.4935,2013-08-30 00:00:00
111576,868,2013-08-30 00:00:00,3,45.4935,2013-08-30 00:00:00
111577,869,2013-08-30 00:00:00,3,45.4935,2013-08-30 00:00:00
111578,870,2013-08-30 00:00:00,12,2.994,2013-08-30 00:00:00
111579,873,2013-08-30 00:00:00,6,1.374,2013-08-30 00:00:00
111580,876,2013-08-30 00:00:00,14,72,2013-08-30 00:00:00
111581,877,2013-08-30 00:00:00,17,4.77,2013-08-30 00:00:00
111582,880,2013-08-30 00:00:00,7,32.994,2013-08-30 00:00:00
111583,881,2013-08-30 00:00:00,4,35.0935,2013-08-30 00:00:00
111584,883,2013-08-30 00:00:00,13,35.0935,2013-08-30 00:00:00
111585,884,2013-08-30 00:00:00,14,35.0935,2013-08-30 00:00:00
111586,894,2013-08-30 00:00:00,4,89.8804,2013-08-30 00:00:00
111590,908,2013-08-30 00:00:00,4,20.0688,2013-08-30 00:00:00
111591,910,2013-08-30 00:00:00,3,38.9536,2013-08-30 00:00:00
111593,918,2013-08-30 00:00:00,4,195.397,2013-08-30 00:00:00
111597,926,2013-08-30 00:00:00,3,184.8446,2013-08-30 00:00:00
111600,937,2013-08-30 00:00:00,4,59.9326,2013-08-30 00:00:00
111602,945,2013-08-30 00:00:00,4,67.7026,2013-08-30 00:00:00
111603,948,2013-08-30 00:00:00,4,78.81,2013-08-30 00:00:00
111604,949,2013-08-30 00:00:00,3,129.8626,2013-08-30 00:00:00
111605,981,2013-08-30 00:00:00,5,554.0328,2013-08-30 00:00:00
111607,985,2013-08-30 00:00:00,3,406.7928,2013-08-30 00:00:00
111612,994,2013-08-30 00:00:00,5,39.9526,2013-08-30 00:00:00
111613,996,2013-08-30 00:00:00,4,89.9026,2013-08-30 00:00:00
111616,924,2013-08-30 00:00:00,3,184.8446,2013-08-30 00:00:00
111619,743,2013-08-30 00:00:00,4,998.704,2013-08-30 00:00:00
111621,779,2013-08-30 00:00:00,7,1670.3928,2013-08-30 00:00:00
111623,783,2013-08-30 00:00:00,5,1652.3928,2013-08-30 00:00:00
111624,784,2013-08-30 00:00:00,4,1652.3928,2013-08-30 00:00:00
111627,867,2013-08-30 00:00:00,13,45.4935,2013-08-30 00:00:00
111629,869,2013-08-30 00:00:00,18,45.4935,2013-08-30 00:00:00
111630,904,2013-08-30 00:00:00,3,269.4266,2013-08-30 00:00:00
111633,918,2013-08-30 00:00:00,3,195.397,2013-08-30 00:00:00
111637,937,2013-08-30 00:00:00,4,59.9326,2013-08-30 00:00:00
111638,980,2013-08-30 00:00:00,6,554.0328,2013-08-30 00:00:00
111641,985,2013-08-30 00:00:00,3,406.7928,2013-08-30 00:00:00
111645,990,2013-08-30 00:00:00,4,388.7928,2013-08-30 00:00:00
111650,708,2013-08-30 00:00:00,4,20.994,2013-08-30 00:00:00
111651,711,2013-08-30 00:00:00,6,20.994,2013-08-30 00:00:00
111652,712,2013-08-30 00:00:00,3,5.8435,2013-08-30 00:00:00
111654,715,2013-08-30 00:00:00,3,32.4935,2013-08-30 00:00:00
111658,782,2013-08-30 00:00:00,3,1652.3928,2013-08-30 00:00:00
111659,783,2013-08-30 00:00:00,4,1652.3928,2013-08-30 00:00:00
111660,784,2013-08-30 00:00:00,7,1652.3928,2013-08-30 00:00:00
111663,859,2013-08-30 00:00:00,9,15.9185,2013-08-30 00:00:00
111664,864,2013-08-30 00:00:00,14,41.275,2013-08-30 00:00:00
111665,865,2013-08-30 00:00:00,4,41.275,2013-08-30 00:00:00
111666,867,2013-08-30 00:00:00,7,45.4935,2013-08-30 00:00:00
111667,868,2013-08-30 00:00:00,3,45.4935,2013-08-30 00:00:00
111668,869,2013-08-30 00:00:00,13,45.4935,2013-08-30 00:00:00
111671,877,2013-08-30 00:00:00,6,4.77,2013-08-30 00:00:00
111672,880,2013-08-30 00:00:00,5,32.994,2013-08-30 00:00:00
